IMF1(t-1),IMF1(t-2),IMF1(t-3),IMF2(t-1),IMF2(t-2),IMF2(t-3),IMF3(t-1),IMF3(t-2),IMF3(t-3),IMF4(t-1),IMF4(t-2),IMF4(t-3),IMF5(t-1),IMF5(t-2),IMF5(t-3),IMF6(t-1),IMF6(t-2),IMF6(t-3),IMF7(t-1),IMF7(t-2),IMF7(t-3),IMF8(t-1),IMF8(t-2),IMF8(t-3),IMF9(t-1),IMF9(t-2),IMF9(t-3),IMF10(t-1),IMF10(t-2),IMF10(t-3),IMF11(t-1),IMF11(t-2),IMF11(t-3),Tar
0.353964579,-0.36150323,0.312611199,0.381157455,-0.354102528,0.074560357,-0.320975517,-0.010834625,-0.065203813,-0.085591711,-0.121579836,-0.065943381,0.006265352,-0.128649503,0.127205065,0.168493021,0.079249,-0.149533504,0.076264064,0.049356913,0.016351395,-0.164466316,0.035275448,-0.041860977,0.077856383,0.14487709,-0.109569567,0.030916654,-0.041736006,-0.013852918,-0.607906268,-0.63019042,-0.586953022,-0.192107607
0.312611199,-0.354102528,0.25906708,0.353964579,-0.320975517,-0.103527533,-0.265284592,-0.065203813,-0.085591711,-0.04881693,0.077856383,-0.128649503,0.079249,-0.149533504,-0.086724581,-0.164466316,-0.041860977,-0.117730933,0.094815673,0.076264064,0.049356913,0.127205065,-0.121579836,-0.063619574,0.05283647,0.074560357,-0.161704913,-0.041736006,-0.109569567,0.14487709,-0.586953022,-0.607906268,-0.567157297,-0.538456296
0.25906708,-0.320975517,0.195790856,0.312611199,-0.265284592,-0.108601426,-0.191828661,-0.085591711,-0.04881693,0.032805212,0.05283647,-0.149533504,-0.041860977,-0.117730933,0.070702666,0.127205065,-0.063619574,-0.039218998,0.103689881,0.094815673,0.076264064,-0.086724581,0.077856383,0.073615914,-0.124869631,-0.103527533,-0.189598228,-0.109569567,-0.161704913,0.074560357,-0.567157297,-0.586953022,-0.548225973,-0.463722252
0.195790856,-0.265284592,0.125609964,0.25906708,-0.191828661,0.05529148,-0.106637726,-0.04881693,0.032805212,0.105085408,-0.124869631,-0.117730933,-0.063619574,-0.039218998,-0.089115341,-0.086724581,0.073615914,0.062201405,0.10255704,0.103689881,0.094815673,0.070702666,0.05283647,0.03126507,0.0578751,-0.108601426,-0.188547329,-0.161704913,-0.189598228,-0.103527533,-0.548225973,-0.567157297,-0.529759813,-0.166718658
0.125609964,-0.191828661,0.051586249,0.195790856,-0.106637726,0.119062816,-0.016478276,0.032805212,0.105085408,0.10507122,0.0578751,-0.039218998,0.073615914,0.062201405,0.129163832,0.070702666,0.03126507,0.150129125,0.09203349,0.10255704,0.103689881,-0.089115341,-0.124869631,-0.09244979,0.067534118,0.05529148,-0.158535748,-0.189598228,-0.188547329,-0.108601426,-0.529759813,-0.548225973,-0.511270789,-0.484676719
0.051586249,-0.106637726,-0.023126074,0.125609964,-0.016478276,-0.012518007,0.071689883,0.105085408,0.10507122,0.017308534,0.067534118,0.062201405,0.03126507,0.150129125,-0.162105597,-0.089115341,-0.09244979,0.187411384,0.073548031,0.09203349,0.10255704,0.129163832,0.0578751,0.012517762,-0.10603957,0.119062816,-0.104251737,-0.188547329,-0.158535748,0.05529148,-0.511270789,-0.529759813,-0.492202486,-0.351808679
-0.023126074,-0.016478276,-0.095423198,0.051586249,0.071689883,-0.115492757,0.151261323,0.10507122,0.017308534,-0.098139118,-0.10603957,0.150129125,-0.09244979,0.187411384,0.158235826,0.129163832,0.012517762,0.151706849,0.049144747,0.073548031,0.09203349,-0.162105597,0.067534118,0.091341428,0.021490305,-0.012518007,-0.034280096,-0.158535748,-0.104251737,0.119062816,-0.492202486,-0.511270789,-0.471952915,-0.494123113
-0.095423198,0.071689883,-0.162388429,-0.023126074,0.151261323,-0.022032435,0.216493268,0.017308534,-0.098139118,-0.144535596,0.021490305,0.187411384,0.012517762,0.151706849,-0.103042816,-0.162105597,0.091341428,0.048462286,0.021249877,0.049144747,0.073548031,0.158235826,-0.10603957,-0.057846467,0.074707634,-0.115492757,0.040375315,-0.104251737,-0.034280096,-0.012518007,-0.471952915,-0.492202486,-0.449898932,-0.083594539
-0.162388429,0.151261323,-0.221416455,-0.095423198,0.216493268,0.10551519,0.262934281,-0.098139118,-0.144535596,-0.072012793,0.074707634,0.151706849,0.091341428,0.048462286,0.006903794,0.158235826,-0.057846467,-0.086042141,-0.007569499,0.021249877,0.049144747,-0.103042816,0.021490305,-0.068470901,-0.066297542,-0.022032435,0.108155273,-0.034280096,0.040375315,-0.115492757,-0.449898932,-0.471952915,-0.42542146,-0.398239951
-0.221416455,0.216493268,-0.270319574,-0.162388429,0.262934281,0.051459308,0.287740137,-0.144535596,-0.072012793,0.068526346,-0.066297542,0.048462286,-0.057846467,-0.086042141,0.09718369,-0.103042816,-0.068470901,-0.195914228,-0.034830595,-0.007569499,0.021249877,0.006903794,0.074707634,0.093124266,-0.024604579,0.10551519,0.158847231,0.040375315,0.108155273,-0.022032435,-0.42542146,-0.449898932,-0.397930661,-0.611691575
-0.270319574,0.262934281,-0.307411289,-0.221416455,0.287740137,-0.090678666,0.289853358,-0.072012793,0.068526346,0.15954492,-0.024604579,-0.086042141,-0.068470901,-0.195914228,-0.168319179,0.006903794,0.093124266,-0.22887471,-0.058325501,-0.034830595,-0.007569499,0.09718369,-0.066297542,0.028704037,0.072535507,0.051459308,0.185185038,0.108155273,0.158847231,0.10551519,-0.397930661,-0.42542146,-0.366890233,-0.152889177
-0.307411289,0.287740137,-0.331563929,-0.270319574,0.289853358,-0.078236172,0.270034374,0.068526346,0.15954492,0.118120705,0.072535507,-0.195914228,0.093124266,-0.22887471,0.178661441,0.09718369,0.028704037,-0.162027768,-0.076266118,-0.058325501,-0.034830595,-0.168319179,-0.024604579,-0.109122348,-0.013449124,-0.090678666,0.183880277,0.158847231,0.185185038,0.051459308,-0.366890233,-0.397930661,-0.331840018,-0.12435488
-0.331563929,0.289853358,-0.342238303,-0.307411289,0.270034374,0.068241798,0.23074469,0.15954492,0.118120705,-0.025641335,-0.013449124,-0.22887471,0.028704037,-0.162027768,-0.129462003,-0.168319179,-0.109122348,-0.01715932,-0.087379739,-0.076266118,-0.058325501,0.178661441,0.072535507,0.017537914,-0.072292368,-0.078236172,0.155941714,0.185185038,0.183880277,-0.090678666,-0.331840018,-0.366890233,-0.292416159,-0.876718703
-0.342238303,0.270034374,-0.339484884,-0.331563929,0.23074469,0.100036438,0.175894665,0.118120705,-0.025641335,-0.149547974,-0.072292368,-0.162027768,-0.109122348,-0.01715932,0.051822084,0.178661441,0.017537914,0.144348828,-0.090957775,-0.087379739,-0.076266118,-0.129462003,-0.013449124,0.102535277,0.063845823,0.068241798,0.106281145,0.183880277,0.155941714,-0.078236172,-0.292416159,-0.331840018,-0.248368165,-0.678322441
-0.339484884,0.23074469,-0.323917406,-0.342238303,0.175894665,-0.036433637,0.110479576,-0.025641335,-0.149547974,-0.146077288,0.063845823,-0.01715932,0.017537914,0.144348828,0.010225412,-0.129462003,0.102535277,0.247518632,-0.086864426,-0.090957775,-0.087379739,0.051822084,-0.072292368,-0.057788574,0.041456317,0.100036438,0.042733717,0.155941714,0.106281145,0.068241798,-0.248368165,-0.292416159,-0.199572273,-0.352940959
-0.323917406,0.175894665,-0.296661173,-0.339484884,0.110479576,-0.110537924,0.040136575,-0.149547974,-0.146077288,-0.018939392,0.041456317,0.144348828,0.102535277,0.247518632,-0.025478592,0.051822084,-0.057788574,0.239853777,-0.075513937,-0.086864426,-0.090957775,0.010225412,0.063845823,-0.07736567,-0.115857057,-0.036433637,-0.025287489,0.106281145,0.042733717,0.100036438,-0.199572273,-0.248368165,-0.146040692,-0.32007197
-0.296661173,0.110479576,-0.259279541,-0.323917406,0.040136575,-0.001205755,-0.02933875,-0.146077288,-0.018939392,0.120123926,-0.115857057,0.247518632,-0.057788574,0.239853777,-0.005661001,0.010225412,-0.07736567,0.11960298,-0.05782471,-0.075513937,-0.086864426,-0.025478592,0.041456317,0.082018443,0.054846287,-0.110537924,-0.088244684,0.042733717,-0.025287489,-0.036433637,-0.146040692,-0.199572273,-0.08792637,0.578994417
-0.259279541,0.040136575,-0.213683065,-0.296661173,-0.02933875,0.104147293,-0.092474784,-0.018939392,0.120123926,0.151904826,0.054846287,0.239853777,-0.07736567,0.11960298,0.052117129,-0.025478592,0.082018443,-0.059660783,-0.035156259,-0.05782471,-0.075513937,-0.005661001,-0.115857057,0.043459574,0.088309804,-0.001205755,-0.137795473,-0.025287489,-0.088244684,-0.110537924,-0.08792637,-0.146040692,-0.025523142,0.812949298
-0.213683065,-0.02933875,-0.162026512,-0.259279541,-0.092474784,0.035655371,-0.144564633,0.120123926,0.151904826,0.054899525,0.088309804,0.11960298,0.082018443,-0.059660783,-0.073054648,-0.005661001,0.043459574,-0.212810684,-0.00923188,-0.035156259,-0.05782471,0.052117129,0.054846287,-0.086215938,-0.152307987,0.104147293,-0.167800128,-0.088244684,-0.137795473,-0.001205755,-0.025523142,-0.08792637,0.040738813,0.811433488
-0.162026512,-0.092474784,-0.106599417,-0.213683065,-0.144564633,-0.081024949,-0.182028882,0.151904826,0.054899525,-0.08037261,-0.152307987,-0.059660783,0.043459574,-0.212810684,0.045380239,0.052117129,-0.086215938,-0.264887167,0.01795319,-0.00923188,-0.035156259,-0.073054648,0.088309804,-0.012779319,0.050655871,0.035655371,-0.174921443,-0.137795473,-0.167800128,0.104147293,0.040738813,-0.025523142,0.110302045,1.01071327
-0.106599417,-0.144564633,-0.049715944,-0.162026512,-0.182028882,-0.056576612,-0.202671371,0.054899525,-0.08037261,-0.137107998,0.050655871,-0.212810684,-0.086215938,-0.264887167,0.020644767,-0.073054648,-0.012779319,-0.189690124,0.044240392,0.01795319,-0.00923188,0.045380239,-0.152307987,0.073601551,0.120647649,-0.081024949,-0.158808487,-0.167800128,-0.174921443,0.035655371,0.110302045,0.040738813,0.182495218,0.999268232
-0.049715944,-0.182028882,0.006390308,-0.106599417,-0.202671371,0.048827439,-0.205808758,-0.08037261,-0.137107998,-0.075531997,0.120647649,-0.264887167,-0.012779319,-0.189690124,-0.088377295,0.045380239,0.073601551,-0.024423356,0.067435707,0.044240392,0.01795319,0.020644767,0.050655871,-0.005026573,-0.178185716,-0.056576612,-0.121922087,-0.174921443,-0.158808487,-0.081024949,0.182495218,0.110302045,0.256550359,0.706909505
0.006390308,-0.202671371,0.059661451,-0.049715944,-0.205808758,0.058096545,-0.192265916,-0.137107998,-0.075531997,0.039850285,-0.178185716,-0.189690124,0.073601551,-0.024423356,0.11952278,0.020644767,-0.005026573,0.148468061,0.085457342,0.067435707,0.044240392,-0.088377295,0.120647649,-0.053086379,0.050761855,0.048827439,-0.069095095,-0.158808487,-0.121922087,-0.056576612,0.256550359,0.182495218,0.331623487,1.165108373
0.059661451,-0.205808758,0.108295998,0.006390308,-0.192265916,-0.019880758,-0.164241041,-0.075531997,0.039850285,0.107022286,0.050761855,-0.024423356,-0.005026573,0.148468061,-0.099529776,-0.088377295,-0.053086379,0.243511234,0.09649982,0.085457342,0.067435707,0.11952278,-0.178185716,0.006015547,0.135361139,0.058096545,-0.006923097,-0.121922087,-0.069095095,0.048827439,0.331623487,0.256550359,0.406817946,1.285421868
0.108295998,-0.192265916,0.150811665,0.059661451,-0.164241041,-0.042581156,-0.125055683,0.039850285,0.107022286,0.078514555,0.135361139,0.148468061,-0.053086379,0.243511234,0.046367681,0.11952278,0.006015547,0.216223934,0.09920572,0.09649982,0.085457342,-0.099529776,0.050761855,0.035698981,-0.185902215,-0.019880758,0.05694027,-0.069095095,-0.006923097,0.058096545,0.406817946,0.331623487,0.481209735,1.256504896
0.150811665,-0.164241041,0.186087976,0.108295998,-0.125055683,0.005381933,-0.078814709,0.107022286,0.078514555,-0.006112726,-0.185902215,0.243511234,0.006015547,0.216223934,0.002686138,-0.099529776,0.035698981,0.085262792,0.092830547,0.09920572,0.09649982,0.046367681,0.135361139,0.006907357,0.048070207,-0.042581156,0.114539724,-0.006923097,0.05694027,-0.019880758,0.481209735,0.406817946,0.553874031,1.244936423
0.186087976,-0.125055683,0.213387542,0.150811665,-0.078814709,0.020139135,-0.030008719,0.078514555,-0.006112726,-0.068517859,0.048070207,0.216223934,0.035698981,0.085262792,-0.016362456,0.046367681,0.006907357,-0.079113867,0.077381324,0.092830547,0.09920572,0.002686138,-0.185902215,-0.030418476,0.130463427,0.005381933,0.158406122,0.05694027,0.114539724,-0.042581156,0.553874031,0.481209735,0.623912059,1.421233296
0.213387542,-0.078814709,0.232356167,0.186087976,-0.030008719,-0.009887963,0.016904112,-0.006112726,-0.068517859,-0.0653064,0.130463427,0.085262792,0.006907357,-0.079113867,-0.010784784,0.002686138,-0.030418476,-0.193462398,0.053706783,0.077381324,0.092830547,-0.016362456,0.048070207,-0.025372182,-0.164080552,0.020139135,0.182359277,0.114539724,0.158406122,0.005381933,0.623912059,0.553874031,0.690477445,1.281969454
0.232356167,-0.030008719,0.243003062,0.213387542,0.016904112,-0.004150739,0.057898649,-0.068517859,-0.0653064,-0.016552488,-0.164080552,-0.079113867,-0.030418476,-0.193462398,0.056824375,-0.016362456,-0.025372182,-0.204918105,0.02351752,0.053706783,0.077381324,-0.010784784,0.130463427,0.04093233,0.033462068,-0.009887963,0.18229049,0.158406122,0.182359277,0.020139135,0.690477445,0.623912059,0.752801211,0.797372983
0.243003062,0.016904112,0.24566359,0.232356167,0.057898649,0.028974621,0.089730101,-0.0653064,-0.016552488,0.027973269,0.033462068,-0.193462398,-0.025372182,-0.204918105,-0.08871365,-0.010784784,0.04093233,-0.116439257,-0.010681133,0.02351752,0.053706783,0.056824375,-0.164080552,0.038830118,0.10301624,-0.004150739,0.156853393,0.182359277,0.18229049,-0.009887963,0.752801211,0.690477445,0.810214575,0.761766102
0.24566359,0.057898649,0.240947795,0.243003062,0.089730101,0.005207212,0.110197737,-0.016552488,0.027973269,0.039792576,0.10301624,-0.204918105,0.04093233,-0.116439257,0.084172378,0.056824375,0.038830118,0.019099066,-0.04575256,-0.010681133,0.02351752,-0.08871365,0.033462068,-0.06442087,-0.102860242,0.028974621,0.107952987,0.18229049,0.156853393,-0.004150739,0.810214575,0.752801211,0.862168816,0.838678822
0.240947795,0.089730101,0.229678717,0.24566359,0.110197737,-0.051057868,0.118302951,0.027973269,0.039792576,0.027177544,-0.102860242,-0.116439257,0.038830118,0.019099066,-0.044531682,-0.08871365,-0.06442087,0.130638554,-0.078186182,-0.04575256,-0.010681133,0.084172378,0.10301624,-0.038500678,0.00226386,0.005207212,0.040899693,0.156853393,0.107952987,0.028974621,0.862168816,0.810214575,0.908251514,0.653813761
0.229678717,0.110197737,0.212824874,0.240947795,0.118302951,-0.026383986,0.114289695,0.039792576,0.027177544,0.00990758,0.00226386,0.019099066,-0.06442087,0.130638554,-0.008523349,0.084172378,-0.038500678,0.167202964,-0.104432891,-0.078186182,-0.04575256,-0.044531682,-0.102860242,0.092721408,0.051323805,-0.051057868,-0.03589541,0.107952987,0.040899693,0.005207212,0.908251514,0.862168816,0.948198605,0.870526821
0.212824874,0.118302951,0.19143147,0.229678717,0.114289695,0.062274656,0.099566363,0.027177544,0.00990758,-0.006863183,0.051323805,0.130638554,-0.038500678,0.167202964,0.048169564,-0.044531682,0.092721408,0.121362063,-0.121289356,-0.104432891,-0.078186182,-0.008523349,0.00226386,0.020553981,-0.003380918,-0.026383986,-0.111757001,0.040899693,-0.03589541,-0.051057868,0.948198605,0.908251514,0.981901813,1.40128061
0.19143147,0.114289695,0.166554737,0.212824874,0.099566363,0.06177906,0.076519242,0.00990758,-0.006863183,-0.027329986,-0.003380918,0.167202964,0.092721408,0.121362063,-0.058524328,-0.008523349,0.020553981,0.026897368,-0.126290631,-0.121289356,-0.104432891,0.048169564,0.051323805,-0.115388192,-0.041159337,0.062274656,-0.17509609,-0.03589541,-0.111757001,-0.026383986,0.981901813,0.948198605,1.00941114,1.010409477
0.166554737,0.099566363,0.139203439,0.19143147,0.076519242,-0.052149872,0.048237585,-0.006863183,-0.027329986,-0.042336541,-0.041159337,0.121362063,0.020553981,0.026897368,0.041721403,0.048169564,-0.115388192,-0.064659414,-0.118063137,-0.126290631,-0.121289356,-0.058524328,-0.003380918,0.012620985,-0.018598019,0.06177906,-0.215142603,-0.111757001,-0.17509609,0.062274656,1.00941114,0.981901813,1.030932276,0.892398589
0.139203439,0.076519242,0.110290922,0.166554737,0.048237585,-0.0985985,0.018178353,-0.027329986,-0.042336541,-0.028605639,-0.018598019,0.026897368,-0.115388192,-0.064659414,-0.013349424,-0.058524328,0.012620985,-0.112722126,-0.096588578,-0.118063137,-0.126290631,0.041721403,-0.041159337,0.123446928,0.113622048,-0.052149872,-0.223814093,-0.17509609,-0.215142603,0.06177906,1.030932276,1.00941114,1.04681893,1.55892138
0.110290922,0.048237585,0.080600261,0.139203439,0.018178353,0.017848048,-0.010196046,-0.042336541,-0.028605639,0.020027571,0.113622048,-0.064659414,0.012620985,-0.112722126,-0.008862266,0.041721403,0.123446928,-0.105152224,-0.063334584,-0.096588578,-0.118063137,-0.013349424,-0.018598019,-0.053464749,-0.083820576,-0.0985985,-0.197391916,-0.215142603,-0.223814093,-0.052149872,1.04681893,1.030932276,1.057560241,1.56476319
0.080600261,0.018178353,0.050764071,0.110290922,-0.010196046,0.121727321,-0.033771567,-0.028605639,0.020027571,0.068016628,-0.083820576,-0.112722126,0.123446928,-0.105152224,0.015183982,-0.013349424,-0.053464749,-0.057331252,-0.02121999,-0.063334584,-0.096588578,-0.008862266,0.113622048,-0.112377525,-0.086576806,0.017848048,-0.137651636,-0.223814093,-0.197391916,-0.0985985,1.057560241,1.04681893,1.063763595,1.332977345
0.050764071,-0.010196046,0.021259516,0.080600261,-0.033771567,0.034326588,-0.050093695,0.020027571,0.068016628,0.062225024,-0.086576806,-0.105152224,-0.053464749,-0.057331252,-0.007288757,-0.008862266,-0.112377525,0.002454362,0.025599285,-0.02121999,-0.063334584,0.015183982,-0.083820576,0.09206424,0.206745776,0.121727321,-0.052145041,-0.197391916,-0.137651636,0.017848048,1.063763595,1.057560241,1.066133313,1.232473585
0.021259516,-0.033771567,-0.007582077,0.050764071,-0.050093695,-0.11912308,-0.057606199,0.068016628,0.062225024,-0.008798965,0.206745776,-0.057331252,-0.112377525,0.002454362,-0.005495367,0.015183982,0.09206424,0.049684712,0.072115677,0.025599285,-0.02121999,-0.007288757,-0.086576806,0.08321758,-0.107990927,0.034326588,0.046542301,-0.137651636,-0.052145041,0.121727321,1.066133313,1.063763595,1.065445822,1.085094895
-0.007582077,-0.050093695,-0.035552552,0.021259516,-0.057606199,-0.090515217,-0.055794984,0.062225024,-0.008798965,-0.086482896,-0.107990927,0.002454362,0.09206424,0.049684712,0.013252486,-0.007288757,0.08321758,0.072446537,0.112995185,0.072115677,0.025599285,-0.005495367,0.206745776,-0.119431006,-0.123589985,-0.11912308,0.142548992,-0.052145041,0.046542301,0.034326588,1.065445822,1.066133313,1.06252203,0.943730429
-0.035552552,-0.057606199,-0.062533713,-0.007582077,-0.055794984,0.086363692,-0.045223866,-0.008798965,-0.086482896,-0.090150723,-0.123589985,0.049684712,0.08321758,0.072446537,-0.01099103,-0.005495367,-0.119431006,0.07025637,0.143189184,0.112995185,0.072115677,0.013252486,-0.107990927,-0.041628156,0.232149142,-0.090515217,0.219292756,0.046542301,0.142548992,-0.11912308,1.06252203,1.065445822,1.058197725,0.7724058
-0.062533713,-0.055794984,-0.088456803,-0.035552552,-0.045223866,0.13350399,-0.027459649,-0.086482896,-0.090150723,-0.002891231,0.232149142,0.072446537,-0.119431006,0.07025637,-0.00019784,0.013252486,-0.041628156,0.047988242,0.158563055,0.143189184,0.112995185,-0.01099103,-0.123589985,0.129895497,-0.101888713,0.086363692,0.262413724,0.142548992,0.219292756,-0.090515217,1.058197725,1.06252203,1.053292918,0.394453963
-0.088456803,-0.045223866,-0.113258405,-0.062533713,-0.027459649,-0.02895096,-0.004894654,-0.090150723,-0.002891231,0.097579009,-0.101888713,0.07025637,-0.041628156,0.047988242,0.01580063,-0.01099103,0.129895497,0.011793006,0.156463129,0.158563055,0.143189184,-0.00019784,0.232149142,-0.004275814,-0.10843086,0.13350399,0.262571197,0.219292756,0.262413724,0.086363692,1.053292918,1.058197725,1.048581065,0.671749642
-0.113258405,-0.027459649,-0.13683678,-0.088456803,-0.004894654,-0.148415937,0.019515206,-0.002891231,0.097579009,0.108995588,-0.10843086,0.047988242,0.129895497,0.011793006,-0.031477726,-0.00019784,-0.004275814,-0.030238039,0.136144458,0.156463129,0.158563055,0.01580063,-0.101888713,-0.121986996,0.174482713,-0.02895096,0.217531942,0.262413724,0.262571197,0.13350399,1.048581065,1.053292918,1.044759156,0.620877448
